transaction_id,customer_id,amount,fraud_risk_score,risk_bucket,triggered_rules,reasons,run_ts
TXN002354,CUST0254,83.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003246,CUST0254,61.26,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001131,CUST0254,24.73,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000754,CUST0254,353.67,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001385,CUST0254,292.34,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003757,CUST0254,11.55,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003974,CUST0254,85.0,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000881,CUST0254,138.71,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000557,CUST0254,19.03,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000582,CUST0254,106.65,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004873,CUST0254,66.75,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004063,CUST0254,8.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002223,CUST0036,149.69,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004367,CUST0036,306.1,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003930,CUST0036,386.05,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004423,CUST0036,14.33,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001669,CUST0036,7.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003763,CUST0255,348.46,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000453,CUST0255,73.15,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002351,CUST0255,152.34,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000066,CUST0255,54.03,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000290,CUST0255,279.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002139,CUST0255,12.13,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002474,CUST0255,21.52,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004197,CUST0255,112.47,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004719,CUST0255,34.62,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003525,CUST0255,11.12,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004520,CUST0255,343.91,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002179,CUST0255,264.48,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002924,CUST0255,8.32,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002032,CUST0255,135.28,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000875,CUST0035,14.83,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000645,CUST0035,56.62,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002501,CUST0256,9.11,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001581,CUST0256,133.74,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003774,CUST0256,176.15,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004375,CUST0256,17.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001285,CUST0256,153.98,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003239,CUST0256,377.27,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000939,CUST0256,248.18,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003722,CUST0256,47.1,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002919,CUST0256,85.4,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002574,CUST0256,278.47,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001644,CUST0256,77.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003477,CUST0256,23.3,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001729,CUST0256,61.79,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004253,CUST0256,17.59,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003425,CUST0035,49.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000541,CUST0257,9.05,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004631,CUST0257,8.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004012,CUST0257,66.35,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003151,CUST0257,11.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000842,CUST0257,377.47,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001135,CUST0257,31.42,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002938,CUST0257,346.0,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002263,CUST0257,16.37,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000974,CUST0257,42.52,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003820,CUST0257,43.56,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001043,CUST0257,13.98,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004748,CUST0257,9.73,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002057,CUST0035,13.95,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004056,CUST0258,273.17,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003676,CUST0258,61.83,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001817,CUST0258,9.07,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004304,CUST0258,55.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003142,CUST0258,129.86,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001252,CUST0258,21.37,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003728,CUST0258,10.42,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001032,CUST0258,15.8,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003119,CUST0258,346.94,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002047,CUST0258,8.19,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000074,CUST0035,18.81,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000533,CUST0035,165.06,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002961,CUST0259,23.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002697,CUST0259,10.89,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004510,CUST0259,161.09,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004546,CUST0259,367.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001520,CUST0259,45.24,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001341,CUST0259,20.45,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004455,CUST0259,45.7,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004047,CUST0259,345.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000028,CUST0259,339.8,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003729,CUST0259,197.86,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000111,CUST0259,16.32,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003043,CUST0035,17.0,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003688,CUST0035,49.45,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000757,CUST0260,106.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000092,CUST0260,115.8,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001519,CUST0260,135.31,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004365,CUST0260,209.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002407,CUST0260,14.72,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002741,CUST0260,33.21,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001708,CUST0260,18.99,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000229,CUST0260,9.89,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002833,CUST0260,59.25,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000429,CUST0034,37.29,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001679,CUST0034,203.27,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004672,CUST0261,19.53,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003993,CUST0261,67.98,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002353,CUST0261,135.1,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004656,CUST0261,15.28,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001439,CUST0261,9.56,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004101,CUST0261,20.96,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004386,CUST0261,179.88,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000390,CUST0261,67.65,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002935,CUST0261,321.21,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000018,CUST0261,205.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002536,CUST0261,38.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002892,CUST0261,86.8,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002289,CUST0034,136.78,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000699,CUST0034,142.53,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004865,CUST0034,61.88,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003999,CUST0034,88.27,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001247,CUST0034,20.65,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004711,CUST0262,21.91,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004681,CUST0262,95.64,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001779,CUST0262,37.25,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003354,CUST0262,32.05,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000052,CUST0262,31.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004440,CUST0262,31.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001624,CUST0262,45.74,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000698,CUST0262,184.25,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002385,CUST0262,71.57,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003718,CUST0262,111.26,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003438,CUST0262,110.73,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000702,CUST0034,19.03,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002990,CUST0263,21.64,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002523,CUST0263,31.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003604,CUST0263,22.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004227,CUST0263,378.86,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000800,CUST0263,11.28,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002483,CUST0263,104.88,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000606,CUST0263,60.32,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004764,CUST0034,80.39,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002134,CUST0264,13.53,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004325,CUST0264,124.14,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000977,CUST0264,12.93,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002664,CUST0264,14.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000315,CUST0264,7.95,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001676,CUST0264,33.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003320,CUST0264,11.15,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004915,CUST0264,24.63,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000202,CUST0264,128.48,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004216,CUST0264,68.69,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002250,CUST0264,141.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000979,CUST0264,19.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000462,CUST0033,24.58,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002702,CUST0033,8.8,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002195,CUST0265,132.16,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003193,CUST0265,66.7,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003702,CUST0265,34.49,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000428,CUST0265,190.72,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004522,CUST0265,10.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001795,CUST0033,14.32,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004333,CUST0033,85.55,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002991,CUST0266,11.3,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002058,CUST0266,14.51,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004596,CUST0266,191.1,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004648,CUST0266,11.52,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001190,CUST0266,23.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003310,CUST0266,13.15,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000921,CUST0266,274.52,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003108,CUST0266,25.57,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004317,CUST0266,7.4,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001831,CUST0266,19.71,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000747,CUST0266,21.62,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002443,CUST0266,39.44,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004890,CUST0266,74.37,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000936,CUST0266,28.92,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003805,CUST0266,387.39,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000898,CUST0033,14.86,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000475,CUST0267,184.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001874,CUST0267,53.69,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002560,CUST0267,21.21,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004993,CUST0267,68.27,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001689,CUST0267,9.7,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003188,CUST0267,184.94,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001029,CUST0267,47.09,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004995,CUST0267,84.46,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001229,CUST0033,10.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003052,CUST0032,282.46,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000588,CUST0268,344.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000829,CUST0268,9.26,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002437,CUST0268,9.7,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003391,CUST0268,228.13,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000285,CUST0268,248.85,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001760,CUST0032,46.79,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004630,CUST0032,146.31,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001535,CUST0032,99.07,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000886,CUST0269,31.11,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001483,CUST0269,294.44,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003692,CUST0269,69.15,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002589,CUST0269,124.24,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000950,CUST0269,8.31,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003800,CUST0269,204.71,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003495,CUST0269,240.75,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001871,CUST0269,148.44,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004184,CUST0269,16.12,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000847,CUST0032,241.96,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001929,CUST0032,24.18,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003168,CUST0031,227.45,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004377,CUST0270,27.58,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004792,CUST0270,7.97,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000054,CUST0270,157.51,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003117,CUST0270,277.35,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001278,CUST0031,173.52,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002923,CUST0031,11.21,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004942,CUST0031,22.81,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003531,CUST0271,127.99,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004237,CUST0271,8.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001502,CUST0271,296.75,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000124,CUST0271,354.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000560,CUST0271,371.17,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002412,CUST0271,112.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000821,CUST0271,36.11,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003955,CUST0271,391.65,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002472,CUST0271,39.74,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004567,CUST0271,27.89,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001176,CUST0031,28.7,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000733,CUST0031,60.26,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004029,CUST0031,7.64,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004967,CUST0030,195.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002521,CUST0030,383.46,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002218,CUST0272,47.64,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002610,CUST0272,185.27,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001403,CUST0272,26.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002159,CUST0272,15.41,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002743,CUST0272,10.89,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004090,CUST0272,17.63,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003681,CUST0272,23.75,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001398,CUST0272,128.84,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001882,CUST0272,20.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000348,CUST0030,167.34,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001310,CUST0273,47.92,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000711,CUST0273,185.41,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004813,CUST0273,189.56,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003916,CUST0273,172.33,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002840,CUST0273,110.83,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000219,CUST0273,77.75,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001506,CUST0273,51.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002422,CUST0273,122.64,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003277,CUST0030,45.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004390,CUST0274,67.16,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002568,CUST0274,27.78,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003333,CUST0274,81.08,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002358,CUST0274,74.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000165,CUST0274,225.25,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003598,CUST0274,65.19,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004406,CUST0274,11.48,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004439,CUST0274,9.6,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004492,CUST0274,57.88,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002149,CUST0274,38.63,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001734,CUST0030,277.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004857,CUST0030,182.72,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002527,CUST0275,37.86,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002121,CUST0275,11.51,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003283,CUST0275,22.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004593,CUST0275,113.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004149,CUST0275,7.59,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003618,CUST0030,206.45,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004452,CUST0030,386.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004172,CUST0276,121.19,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000442,CUST0276,140.89,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003033,CUST0276,131.43,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002775,CUST0276,10.48,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000492,CUST0276,111.13,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001187,CUST0276,89.58,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000603,CUST0276,11.72,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002823,CUST0276,24.6,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002370,CUST0276,32.14,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001560,CUST0030,121.64,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004774,CUST0030,26.13,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003741,CUST0277,126.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003224,CUST0277,145.82,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000811,CUST0277,229.46,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002808,CUST0277,146.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001148,CUST0277,12.15,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000271,CUST0277,70.78,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002512,CUST0277,27.9,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000688,CUST0277,136.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004060,CUST0277,345.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004721,CUST0030,25.26,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001815,CUST0030,80.49,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001888,CUST0278,219.21,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002944,CUST0278,187.92,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002960,CUST0278,252.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003865,CUST0278,8.59,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003426,CUST0278,29.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000740,CUST0278,158.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002025,CUST0278,8.93,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002265,CUST0278,16.3,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003636,CUST0279,8.99,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001126,CUST0279,21.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003927,CUST0279,222.31,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000905,CUST0279,9.25,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004628,CUST0029,16.64,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004513,CUST0029,8.27,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000086,CUST0029,181.56,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001333,CUST0029,13.73,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001103,CUST0029,43.32,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003266,CUST0029,33.6,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001418,CUST0029,142.09,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003550,CUST0280,9.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003626,CUST0280,83.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000700,CUST0280,329.45,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004318,CUST0280,92.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000868,CUST0280,70.98,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003645,CUST0280,43.6,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001635,CUST0280,137.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003824,CUST0280,58.99,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000996,CUST0280,33.53,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001163,CUST0029,26.97,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001461,CUST0029,8.4,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004146,CUST0029,15.35,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002122,CUST0029,12.41,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000992,CUST0281,29.37,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000985,CUST0281,206.44,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001794,CUST0281,21.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003379,CUST0281,18.24,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001068,CUST0281,81.96,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002828,CUST0281,66.77,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001241,CUST0281,62.26,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000179,CUST0281,371.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001740,CUST0281,41.13,0,Low,,,2026-09-17 07:13:11.327262 UTC
